DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2015-0152-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Parola Compound of Tondo district (Manila),,,No,No,No,,,,,,,2015,3,2,2015,3,2,,,50000,,50000,,,,,,,77.78656766,,2015-04-28,2023-09-25
2015-0170-PHL,No,tec-ind-fir-fir,Technological,Industrial accident,Fire (Industrial),Fire (Industrial),,Shoes factory,PHL,Philippines,South-eastern Asia,Asia,Valenzuela (Manilla),,,No,No,No,,,m3,,,,2015,5,14,2015,5,14,72,,,,,,,,,,,77.78656766,,2015-05-21,2023-09-25
2015-0176-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2015-000051,Typhoon Noul (Dodong),JPN,Japan,Eastern Asia,Asia,"Amagityoo, Isentyoo, Kasarityoo, Nazesi, Setootityoo, Sumiyooson, Tatugootyoo, Tokunosimatyoo, Ukenson, Yamatoson districts (Kagosima province), Okinawa province",,,No,No,No,,180,Kph,,,,2015,5,12,2015,5,12,,6,39,,45,,,,,23200,29825,77.78656766,"[{""adm1_code"":1681,""adm1_name"":""Okinawa""},{""adm2_code"":34712,""adm2_name"":""Amagityoo""},{""adm2_code"":34727,""adm2_name"":""Isentyoo""},{""adm2_code"":34737,""adm2_name"":""Kasarityoo""},{""adm2_code"":34765,""adm2_name"":""Nazesi""},{""adm2_code"":34779,""adm2_name"":""Setootityoo""},{""adm2_code"":34783,""adm2_name"":""Sumiyooson""},{""adm2_code"":34788,""adm2_name"":""Tatugootyoo""},{""adm2_code"":34791,""adm2_name"":""Tokunosimatyoo""},{""adm2_code"":34795,""adm2_name"":""Ukenson""},{""adm2_code"":34800,""adm2_name"":""Yamatoson""}]",2015-05-21,2023-09-25
2015-0176-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2015-000051,Typhoon Noul (Dodong),PHL,Philippines,South-eastern Asia,Asia,"Benito Soliven, Dinapigue, Dilvilacan, Maconacon, Palanan areas (Isabela district, Region II (Cagayan Valley) province), Aparri, Buguey, Calayan, Gonzaga, Santa Ana, Santa Teresita areas (Cagayan district, Region II (Cagayan Valley) province)",,,No,No,No,,220,Kph,,,,2015,5,11,2015,5,11,2,,523,,523,,,,,348,447,77.78656766,"[{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24217,""adm2_name"":""Isabela""}]",2015-05-21,2023-09-25
2015-0244-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Chan-Home,JPN,Japan,Eastern Asia,Asia,Okinawa province,,Flood,No,No,No,,250,Kph,,,,2015,7,9,2015,7,11,1,27,,,27,,,,,,,77.78656766,"[{""adm1_code"":1681,""adm1_name"":""Okinawa""}]",2015-07-23,2023-09-25
2015-0244-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Chan-Home,PHL,Philippines,South-eastern Asia,Asia,"Cordillera Administrative region (CAR), Region I (Ilocos region), Region II (Cagayan Valley) provinces",,,No,No,No,,,Kph,,,,2015,7,12,2015,7,12,5,,10800,3300,14100,,,,,1500000,1928354,77.78656766,"[{""adm1_code"":2354,""adm1_name"":""Cordillera Administrative region (CAR)""},{""adm1_code"":2356,""adm1_name"":""Region I (Ilocos region)""},{""adm1_code"":2357,""adm1_name"":""Region II (Cagayan Valley)""}]",2015-07-23,2023-09-25
2015-0261-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Nangka,JPN,Japan,Eastern Asia,Asia,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi, Ehime, Kagawa, Kooti, Tokusima provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,185,Kph,,,,2015,7,16,2015,7,17,2,56,789,,845,,,127000,163267,207000,266113,77.78656766,"[{""adm1_code"":1651,""adm1_name"":""Aiti""},{""adm1_code"":1652,""adm1_name"":""Akita""},{""adm1_code"":1653,""adm1_name"":""Aomori""},{""adm1_code"":1654,""adm1_name"":""Ehime""},{""adm1_code"":1655,""adm1_name"":""Hukui""},{""adm1_code"":1657,""adm1_name"":""Hukusima""},{""adm1_code"":1658,""adm1_name"":""Gifu""},{""adm1_code"":1659,""adm1_name"":""Gunma""},{""adm1_code"":1660,""adm1_name"":""Hirosima""},{""adm1_code"":1662,""adm1_name"":""Hyoogo""},{""adm1_code"":1663,""adm1_name"":""Ibaraki""},{""adm1_code"":1665,""adm1_name"":""Iwate""},{""adm1_code"":1666,""adm1_name"":""Kagawa""},{""adm1_code"":1668,""adm1_name"":""Kanagawa""},{""adm1_code"":1669,""adm1_name"":""Kooti""},{""adm1_code"":1671,""adm1_name"":""Kyooto""},{""adm1_code"":1672,""adm1_name"":""Mie""},{""adm1_code"":1673,""adm1_name"":""Miyagi""},{""adm1_code"":1675,""adm1_name"":""Nagano""},{""adm1_code"":1677,""adm1_name"":""Nara""},{""adm1_code"":1678,""adm1_name"":""Niigata""},{""adm1_code"":1680,""adm1_name"":""Okayama""},{""adm1_code"":1681,""adm1_name"":""Okinawa""},{""adm1_code"":1682,""adm1_name"":""Oosaka""},{""adm1_code"":1684,""adm1_name"":""Saitama""},{""adm1_code"":1685,""adm1_name"":""Siga""},{""adm1_code"":1686,""adm1_name"":""Simane""},{""adm1_code"":1687,""adm1_name"":""Sizuoka""},{""adm1_code"":1688,""adm1_name"":""Totigi""},{""adm1_code"":1689,""adm1_name"":""Tokusima""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""},{""adm1_code"":1691,""adm1_name"":""Tottori""},{""adm1_code"":1692,""adm1_name"":""Toyama""},{""adm1_code"":1693,""adm1_name"":""Tiba""},{""adm1_code"":1694,""adm1_name"":""Wakayama""},{""adm1_code"":1695,""adm1_name"":""Yamagata""},{""adm1_code"":1696,""adm1_name"":""Yamaguti""},{""adm1_code"":1697,""adm1_name"":""Yamanasi""}]",2015-07-23,2023-09-25
2015-0270-PHL,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,Ferry 'Kim Nirvana',PHL,Philippines,South-eastern Asia,Asia,Ormoc city; Leyte Isl.,,,No,No,No,,,,,,,2015,7,2,2015,7,2,61,,145,,145,,,,,,,77.78656766,,2015-07-23,2023-09-25
2015-0278-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone Linfa (Egay),PHL,Philippines,South-eastern Asia,Asia,"Ilocos Norte, Ilocos Sur, La Union districts (Region I (Ilocos region) province), Palawan district (Region IV (Southern Tagalog) province), Benguet, Abra, Kalinga districts (Cordillera Administrative region (CAR) province)",,"Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2015,7,4,2015,7,5,,,55567,,55567,,,,,2218,2851,77.78656766,"[{""adm2_code"":24204,""adm2_name"":""Abra""},{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24208,""adm2_name"":""Kalinga""},{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24233,""adm2_name"":""Palawan""}]",2015-07-23,2023-09-25
2015-0279-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"Basilan, Tawi-tawi districts (ARMM province)",Inter-tropical convergence zone,Storm,No,No,No,,,Km2,,,,2015,7,2,2015,7,2,8,,122000,,122000,,,,,,,77.78656766,"[{""adm2_code"":24203,""adm2_name"":""Tawi-tawi""},{""adm2_code"":24237,""adm2_name"":""Basilan""}]",2015-07-23,2023-09-25
2015-0283-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"Caloocan, Malabon, Quezon City, Valenzuela City areas (Metropolitan Manila district, NCR province),Dinalpupihan, Mariveles areas (Bataan district, Region III province),Marilao, Meycauayan, San Jose Del Monte, Santa Maria areas (Bulacan district, Region III province), San Fernando area (Pampanga district, Region III province), Botolan, Candelaria, Masinloc areas (Zambales district, Region III province), San Jose area (Batangas district, Region IV-A province), San Pedro area (Laguna district, Region IV-A province), Conner, Kabugao areas (Apayao district, CAR province), Atok, Baguio City, Bangar, Itogon, Kapangan, Kibunga, La Trinidad, Sablan, Tuba areas (Benguet district, CAR province), Liwan, Tabuk areas (Kalinga district, CAR province)",Enhanced southwest monsoon by two tropical storm 'Egay' and Falcon',"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2015,7,7,2015,7,10,23,,42500,,42500,,,,,86,111,77.78656766,"[{""adm2_code"":24205,""adm2_name"":""Apayao""},{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24208,""adm2_name"":""Kalinga""},{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24220,""adm2_name"":""Bataan""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24223,""adm2_name"":""Pampanga""},{""adm2_code"":24225,""adm2_name"":""Zambales""},{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24229,""adm2_name"":""Laguna""}]",2015-07-24,2023-09-25
2015-0284-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4278,,PHL,Philippines,South-eastern Asia,Asia,Pangasinan province,Monsoonal rain,,No,No,No,,16151.08,Km2,15.5509,120.8,,2015,7,12,2015,7,21,4,,3000,,3000,,,,,,,77.78656766,"[{""adm2_code"":24214,""adm2_name"":""Pangasinan""}]",2015-07-24,2024-02-06
2015-0323-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Malaybalay City, Valencia areas (Bukidnon district, Region X province)",Heavy rains,,No,No,No,,,Km2,,,,2015,8,5,2015,8,5,9,,880,,880,,,,,,,77.78656766,"[{""adm2_code"":24262,""adm2_name"":""Bukidnon""}]",2015-08-05,2023-09-25
2015-0339-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Soudelor' (Hanna),PHL,Philippines,South-eastern Asia,Asia,"Janiuary area (Iloilo district, Region VI (Western Visayas) province), Valladolid area (Negros Occidental district, Region VI (Western Visayas) province), San Lorenzo area (Guimaras district, Region VI (Western Visayas) province), Bayawan, Siaton areas (Negros Oriental district, Region VII (Central Visayas) province), Kapatagan, Laia, Sapad areas (Lanao Del Norte district, Region X (Northern Mindanao) province)",,,No,No,No,,,Kph,,,,2015,8,5,2015,8,5,,,3843,,3843,,,,,,,77.78656766,"[{""adm2_code"":24249,""adm2_name"":""Guimaras""},{""adm2_code"":24250,""adm2_name"":""Iloilo""},{""adm2_code"":24251,""adm2_name"":""Negros Occidental""},{""adm2_code"":24254,""adm2_name"":""Negros Oriental""},{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""}]",2015-08-10,2023-09-25
2015-0359-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"Jagna area (Bohol district, Region VII (Central Visayas) province), Malaybalay city, Valencia areas (Bukidnon district, Region X (Northern Mindanao) province), Ampatuan, Datu Piang, Pagalungan areas (Maguindanao districts, ARMM province), Kabuntalan, Sultan Kudarat areas (Shariff Kabunsuan district, ARMM province)",Effects of inter-tropical convergence zone,"Slide (land, mud, snow, rock)",No,No,Yes,,,Km2,,,,2015,7,30,2015,8,5,9,,62929,,62929,,,,,114,147,77.78656766,"[{""adm2_code"":24252,""adm2_name"":""Bohol""},{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":67175,""adm2_name"":""Shariff Kabunsuan""},{""adm2_code"":24262,""adm2_name"":""Bukidnon""}]",2015-08-13,2023-09-25
2015-0366-HTI,No,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,HTI,Haiti,Latin America and the Caribbean,Americas,,,,No,No,No,,,,,,,2015,,,2015,8,,170,,20000,,20000,,,,,,,77.78656766,,2015-08-19,2023-09-25
2015-0370-HTI,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,HTI,Haiti,Latin America and the Caribbean,Americas,Cap Haitien,,,No,No,No,,,,,,,2015,8,15,2015,8,15,17,18,,,18,,,,,,,77.78656766,,2015-08-19,2023-09-25
2015-0371-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Goni (Ineng),JPN,Japan,Eastern Asia,Asia,Kumamoto province,,,No,No,No,,198,Kph,,,,2015,8,25,2015,8,25,,70,,,70,,,,,,,77.78656766,"[{""adm1_code"":1670,""adm1_name"":""Kumamoto""}]",2015-10-26,2023-09-25
2015-0371-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Goni (Ineng),PHL,Philippines,South-eastern Asia,Asia,"Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Region II (Cagayan Valley), Cordillera Administrative region (CAR) provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,252,Kph,,,,2015,8,22,2015,8,22,40,24,318359,,318383,,,,,30299,38951,77.78656766,"[{""adm1_code"":2354,""adm1_name"":""Cordillera Administrative region (CAR)""},{""adm1_code"":2357,""adm1_name"":""Region II (Cagayan Valley)""},{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""}]",2015-08-24,2023-09-25
2015-0375-HTI,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2015-000119,Hurricane Erika,HTI,Haiti,Latin America and the Caribbean,Americas,"Ganthier village (Croix-Des-Bouquets district, Sud province), Port-au-Prince district (Ouest province), Gonaïves district (Artibonite province)",,Flood,No,No,No,,,Kph,,,,2015,8,29,2015,8,30,5,3,,1966,1969,,,,,,,77.78656766,"[{""adm2_code"":17168,""adm2_name"":""Gonaives""},{""adm2_code"":17194,""adm2_name"":""Croix-Des-Bouquets""},{""adm2_code"":17198,""adm2_name"":""Port-Au-Prince""}]",2015-08-31,2023-09-25
2015-0418-JPN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,JPN,Japan,Eastern Asia,Asia,"Joso city (Mitukaidoosi district, Ibaraki province), Miyagi, Totigi provinces","Heavy rains, tropical storm Etau","Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,"Kinugawa, Yoshida",2015,9,9,2015,9,11,21,46,45000,,45046,,,650000,835620,1400000,1799797,77.78656766,"[{""adm1_code"":1673,""adm1_name"":""Miyagi""},{""adm1_code"":1688,""adm1_name"":""Totigi""},{""adm2_code"":34520,""adm2_name"":""Mitukaidoosi""}]",2015-09-25,2023-09-25
2015-0456-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,DFO:4292|GLIDE:TC-2015-000124,Tropical Storm Etau,JPN,Japan,Eastern Asia,Asia,"Ibaraki, Totigi, Miyagi provinces",,Flood,No,No,No,,,Kph,,,,2015,9,8,2015,9,10,8,46,60000,,60046,,,250000,321392,,,77.78656766,"[{""adm1_code"":1663,""adm1_name"":""Ibaraki""},{""adm1_code"":1673,""adm1_name"":""Miyagi""},{""adm1_code"":1688,""adm1_name"":""Totigi""}]",2015-10-13,2023-09-25
2015-0458-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Dujuan,JPN,Japan,Eastern Asia,Asia,Okinawa province,,,No,No,No,,,Kph,,,,2015,9,28,2015,9,28,,,,,,,,,,,,77.78656766,"[{""adm1_code"":1681,""adm1_name"":""Okinawa""}]",2016-05-17,2023-09-25
2015-0462-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,DFO:4300|GLIDE:TC-2015-000143,Typhoon Koppu (Lando),PHL,Philippines,South-eastern Asia,Asia,"Camarines Norte, Catanduanes districts (Region V (Bicol region) province), Cordillera Administrative region (CAR), National Capital region (NCR) province, Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV-A (Calabarzon) provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,210,Kph,16.691,121.24,,2015,10,14,2015,10,20,51,83,2898507,,2898590,,,,,210985,271236,77.78656766,"[{""adm1_code"":2354,""adm1_name"":""Cordillera Administrative region (CAR)""},{""adm1_code"":2355,""adm1_name"":""National Capital region (NCR)""},{""adm1_code"":2356,""adm1_name"":""Region I (Ilocos region)""},{""adm1_code"":2357,""adm1_name"":""Region II (Cagayan Valley)""},{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""},{""adm1_code"":67166,""adm1_name"":""Region IV-A (Calabarzon)""},{""adm2_code"":24241,""adm2_name"":""Camarines Norte""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""}]",2015-10-22,2023-09-25
2015-0490-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Mujigae,PHL,Philippines,South-eastern Asia,Asia,"Benguet district (Cordillera Administrative region (CAR) province), La Union, Pangasinan districts (Region I (Ilocos region) province), Aurora, Bulacan, Nueva Ecija districts (Region III (Central Luzon) province)",,,No,No,No,,,Kph,,,,2015,10,2,2015,10,2,2,,3500,,3500,,,,,1300,1671,77.78656766,"[{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24222,""adm2_name"":""Nueva Ecija""},{""adm2_code"":24226,""adm2_name"":""Aurora""}]",2015-11-09,2023-09-25
2015-0543-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,DFO:4318|GLIDE:TC-2015-000168,Typhoon Melor (Nona),PHL,Philippines,South-eastern Asia,Asia,"Nueva Vizcaya district (Region II (Cagayan Valley) province), Quezon, Batangas districts (Region IV-A (Calabarzon) province), Marinduque, Mindoro Oriental, Mindoro Occidental, Romblon districts (Region IV (Southern Tagalog) province), Catanduanes, Albay, Masbate, Sorsogon districts (Region V (Bicol region) province), Biliran districts (Region VII (Central Visayas) province), Samar, Northern Samar districts (Region VIII (Eastern Visayas) province), Quezon City area (Metropolitan Manila district, National Capital region (NCR) province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,185,Kph,,,,2015,12,14,2015,12,15,46,24,287227,,287251,,,,,135217,173831,77.78656766,"[{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""},{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""},{""adm2_code"":24244,""adm2_name"":""Masbate""},{""adm2_code"":24245,""adm2_name"":""Sorsogon""},{""adm2_code"":24256,""adm2_name"":""Biliran""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24234,""adm2_name"":""Quezon""},{""adm2_code"":24230,""adm2_name"":""Marinduque""},{""adm2_code"":24231,""adm2_name"":""Mindoro Occidental""},{""adm2_code"":24232,""adm2_name"":""Mindoro Oriental""},{""adm2_code"":24236,""adm2_name"":""Romblon""}]",2015-12-15,2023-09-25
2015-0575-JPN,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,JPN,Japan,Eastern Asia,Asia,"Oosaka province, Tokyo, Saitama",,,No,No,No,,,°C,,,,2015,8,3,2015,8,9,32,11187,,,11187,,,,,,,77.78656766,"[{""adm1_code"":1682,""adm1_name"":""Oosaka""},{""adm1_code"":1684,""adm1_name"":""Saitama""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""}]",2016-01-22,2023-09-25
2015-0588-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Shanty town,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,,,,,2015,11,25,2015,11,25,,,,2500,2500,,,,,,,77.78656766,,2016-04-05,2023-09-25
2015-0589-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Shanty town,PHL,Philippines,South-eastern Asia,Asia,Sta. Cruz (Manilla),,,No,No,No,,,,,,,2015,12,4,2015,12,4,,,,5000,5000,,,,,,,77.78656766,,2016-04-05,2023-09-25
2015-0610-JPN,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,JPN,Japan,Eastern Asia,Asia,Entire country,,,No,No,No,,,°C,,,,2015,5,11,2015,5,,2,480,,,480,,,,,,,77.78656766,"[{""adm1_code"":1651,""adm1_name"":""Aiti""},{""adm1_code"":1652,""adm1_name"":""Akita""},{""adm1_code"":1653,""adm1_name"":""Aomori""},{""adm1_code"":1654,""adm1_name"":""Ehime""},{""adm1_code"":1655,""adm1_name"":""Hukui""},{""adm1_code"":1656,""adm1_name"":""Hukuoka""},{""adm1_code"":1657,""adm1_name"":""Hukusima""},{""adm1_code"":1658,""adm1_name"":""Gifu""},{""adm1_code"":1659,""adm1_name"":""Gunma""},{""adm1_code"":1660,""adm1_name"":""Hirosima""},{""adm1_code"":1661,""adm1_name"":""Hokkaidoo""},{""adm1_code"":1662,""adm1_name"":""Hyoogo""},{""adm1_code"":1663,""adm1_name"":""Ibaraki""},{""adm1_code"":1664,""adm1_name"":""Isikawa""},{""adm1_code"":1665,""adm1_name"":""Iwate""},{""adm1_code"":1666,""adm1_name"":""Kagawa""},{""adm1_code"":1667,""adm1_name"":""Kagosima""},{""adm1_code"":1668,""adm1_name"":""Kanagawa""},{""adm1_code"":1669,""adm1_name"":""Kooti""},{""adm1_code"":1670,""adm1_name"":""Kumamoto""},{""adm1_code"":1671,""adm1_name"":""Kyooto""},{""adm1_code"":1672,""adm1_name"":""Mie""},{""adm1_code"":1673,""adm1_name"":""Miyagi""},{""adm1_code"":1674,""adm1_name"":""Miyazaki""},{""adm1_code"":1675,""adm1_name"":""Nagano""},{""adm1_code"":1676,""adm1_name"":""Nagasaki""},{""adm1_code"":1677,""adm1_name"":""Nara""},{""adm1_code"":1678,""adm1_name"":""Niigata""},{""adm1_code"":1679,""adm1_name"":""Ooita""},{""adm1_code"":1680,""adm1_name"":""Okayama""},{""adm1_code"":1681,""adm1_name"":""Okinawa""},{""adm1_code"":1682,""adm1_name"":""Oosaka""},{""adm1_code"":1683,""adm1_name"":""Saga""},{""adm1_code"":1684,""adm1_name"":""Saitama""},{""adm1_code"":1685,""adm1_name"":""Siga""},{""adm1_code"":1686,""adm1_name"":""Simane""},{""adm1_code"":1687,""adm1_name"":""Sizuoka""},{""adm1_code"":1688,""adm1_name"":""Totigi""},{""adm1_code"":1689,""adm1_name"":""Tokusima""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""},{""adm1_code"":1691,""adm1_name"":""Tottori""},{""adm1_code"":1692,""adm1_name"":""Toyama""},{""adm1_code"":1693,""adm1_name"":""Tiba""},{""adm1_code"":1694,""adm1_name"":""Wakayama""},{""adm1_code"":1695,""adm1_name"":""Yamagata""},{""adm1_code"":1696,""adm1_name"":""Yamaguti""},{""adm1_code"":1697,""adm1_name"":""Yamanasi""}]",2016-04-07,2023-09-25
2015-0611-JPN,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,JPN,Japan,Eastern Asia,Asia,"Funabashi (Chiba Prefecture), Isesaki City, Tatebayashi (Gunma Prefecture), Tokyo, Iwate, Yagamata",,,No,No,No,,,°C,,,,2015,7,12,2015,7,15,5,3200,,,3200,,,,,,,77.78656766,"[{""adm1_code"":1659,""adm1_name"":""Gunma""},{""adm1_code"":1665,""adm1_name"":""Iwate""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""},{""adm1_code"":1693,""adm1_name"":""Tiba""},{""adm1_code"":1695,""adm1_name"":""Yamagata""}]",2016-04-07,2023-09-25
2015-9364-PHL,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,PHL,Philippines,South-eastern Asia,Asia,"Isabela district (Region II (Cagayan Valley), Region XIII (Caraga), Autonomous region in Muslim Mindanao (ARMM), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen) provinces (Mindanao Isl.), Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas) provinces (Visayas regions)",El Nino,,No,No,Yes,,,Km2,,,,2015,8,,2016,4,,,,181687,,181687,,,,,84399,108501,77.78656766,"[{""adm1_code"":2362,""adm1_name"":""Region VI (Western Visayas)""},{""adm1_code"":2363,""adm1_name"":""Region VII (Central Visayas)""},{""adm1_code"":2364,""adm1_name"":""Region VIII (Eastern Visayas)""},{""adm1_code"":2368,""adm1_name"":""Region XIII (Caraga)""},{""adm1_code"":67156,""adm1_name"":""Autonomous region in Muslim Mindanao (ARMM)""},{""adm1_code"":67159,""adm1_name"":""Region IX (Zamboanga Peninsula)""},{""adm1_code"":67160,""adm1_name"":""Region X (Northern Mindanao)""},{""adm1_code"":67161,""adm1_name"":""Region XI (Davao Region)""},{""adm1_code"":67162,""adm1_name"":""Region XII (Soccsksargen)""},{""adm2_code"":24217,""adm2_name"":""Isabela""}]",2015-08-18,2023-09-25
2016-0017-JPN,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,JPN,Japan,Eastern Asia,Asia,Karuizawa,,,No,No,No,,,,,,,2016,1,14,2016,1,14,15,27,,,27,,,,,,,78.767923,,2016-02-02,2023-09-25
2016-0023-JPN,No,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,JPN,Japan,Eastern Asia,Asia,"Okinawa city (Okinawa province), Kagosima province (Amami ?shima Isl.), Nagasaki, Hirosima, Isikawa, Tookyoo provinces",,,No,No,No,,,°C,,,,2016,1,20,2016,1,26,8,610,,,610,,,,,,,78.767923,"[{""adm1_code"":1660,""adm1_name"":""Hirosima""},{""adm1_code"":1664,""adm1_name"":""Isikawa""},{""adm1_code"":1667,""adm1_name"":""Kagosima""},{""adm1_code"":1676,""adm1_name"":""Nagasaki""},{""adm1_code"":1681,""adm1_name"":""Okinawa""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""}]",2016-02-15,2024-04-09
