DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
1989-0126-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Elsie (Tasing),PHL,Philippines,South-eastern Asia,Asia,"Bataan, Benguet, Ifugao, Isabela, Kalinga-Apayao, La Union, Nueva Vizcaya, Pangasinan, Cagayan, Ilocios Sur, Neava Ecija, Quirino provinces, National capital region",,,No,No,No,,205.0,Kph,,,,1989,10.0,14.0,1989,10.0,14.0,30.0,279.0,458400.0,,458679.0,,,,,35400.0,87011.0,40.68459958,,2003-07-01,2023-09-25
1989-0127-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Angela (Rubing),PHL,Philippines,South-eastern Asia,Asia,"Cagayan, Ilocos Norte, Kalinga-Apayao, Nueva Viscayas provinces",,,No,No,No,,,Kph,,,,1989,10.0,2.0,1989,10.0,2.0,147.0,191.0,205000.0,84000.0,289191.0,,,,,8000.0,19663.0,40.68459958,,2003-07-01,2023-09-25
1989-0129-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Sarah (Openg),PHL,Philippines,South-eastern Asia,Asia,"Benguet, Ilocos Norte, Ilocos Sur, Kalinga Apayao, La Union, Zambales",,,No,No,No,,150.0,Kph,,,,1989,9.0,7.0,1989,9.0,7.0,22.0,21.0,140000.0,,140021.0,,,,,4300.0,10569.0,40.68459958,,2003-07-01,2023-09-25
1989-0132-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Hunt (Unsing),PHL,Philippines,South-eastern Asia,Asia,"Battan, Bulacan, Pampanga, North Metro Manila, Calauag Popillio Isl., northern Samar, Neava Ecija, Quezon, Rizal, Tarlac provinces",,,No,No,No,,160.0,Kph,,,,1989,11.0,22.0,1989,11.0,22.0,11.0,1.0,12837.0,212.0,13050.0,,,,,325.0,799.0,40.68459958,,2003-07-01,2023-09-25
1989-0154-PHL,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,PHL,Philippines,South-eastern Asia,Asia,Mindanao/Monkayo,,,No,No,No,,,,,,,1989,5.0,,1989,5.0,,13.0,200.0,1000.0,,1200.0,,,,,,,40.68459958,,2003-07-01,2023-09-25
1989-0187-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Breda (Bining),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1989,5.0,15.0,1989,5.0,15.0,13.0,3.0,12282.0,652.0,12937.0,,,,,2860.0,7030.0,40.68459958,,2003-07-01,2023-09-25
1989-0191-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Surigao Del Sur,,,No,No,No,,,,,,,1989,8.0,3.0,1989,8.0,3.0,16.0,29.0,,,29.0,,,,,,,40.68459958,,2003-07-01,2023-09-25
1989-0193-PHL,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,PHL,Philippines,South-eastern Asia,Asia,Muntinlupa,,,No,No,No,,,,,,,1989,9.0,16.0,1989,9.0,16.0,14.0,10.0,67.0,,77.0,,,,,,,40.68459958,,2003-07-01,2023-09-25
1989-0194-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Cotabato,,,No,No,No,,,,,,,1989,11.0,2.0,1989,11.0,2.0,26.0,23.0,,,23.0,,,,,,,40.68459958,,2003-07-01,2023-09-25
1989-0196-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Davao city,,,No,No,No,,,,,,,1989,1.0,2.0,1989,1.0,2.0,,,,750.0,750.0,,,,,115.0,283.0,40.68459958,,2003-07-01,2023-09-25
1989-0203-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Zamboanga city,,,No,No,No,,,,,,,1989,5.0,4.0,1989,5.0,4.0,1.0,1.0,104.0,,105.0,,,,,190.0,467.0,40.68459958,,2003-07-01,2023-09-25
1989-0208-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Danao city,,,No,No,No,,,,,,,1989,12.0,19.0,1989,12.0,19.0,,,350.0,,350.0,,,,,190.0,467.0,40.68459958,,2003-07-01,2023-09-25
1989-0272-PHL,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,Metro Manila,,,Yes,No,No,,,Km2,,,,1989,8.0,,1989,8.0,,,,47500.0,,47500.0,,,,,,,40.68459958,,2003-07-01,2023-09-25
1989-0329-PHL,Yes,tec-tra-wat-wat,Technological,Transport,Water,Water,,"Boat ""Jem Li""",PHL,Philippines,South-eastern Asia,Asia,Romblon Isl.,,,No,No,No,,,,,,,1989,1.0,3.0,1989,1.0,3.0,40.0,,,,,,,,,,,40.68459958,,2003-07-01,2023-09-25
1989-0353-PHL,Yes,tec-ind-col-col,Technological,Industrial accident,Collapse (Industrial),Collapse (Industrial),,Mine,PHL,Philippines,South-eastern Asia,Asia,Mindanao Isl.,,,No,No,No,,,m3,,,,1989,6.0,,1989,6.0,,13.0,,,,,,,,,,,40.68459958,,2003-07-01,2023-09-25
1989-0498-PHL,Yes,tec-tra-wat-wat,Technological,Transport,Water,Water,,"Boat ""Jalmaida""",PHL,Philippines,South-eastern Asia,Asia,Jolo Isl.,,,No,No,No,,,,,,,1989,11.0,30.0,1989,11.0,30.0,100.0,,,,,,,,,,,40.68459958,,2003-07-01,2023-09-25
1989-0525-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Near Bisling,,,No,No,No,,,,,,,1989,8.0,1.0,1989,8.0,1.0,20.0,,,,,,,,,,,40.68459958,,2003-07-01,2023-09-25
1989-0584-PHL,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,,,,,1989,,,1989,,,72.0,,,,,,,,,,,40.68459958,,2003-07-01,2023-09-25
1990-0009-PHL,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,"Bohol, Cebu, Cagayan De Oro, Camiguin, Cotabato, Mindanao",,Tsunami/Tidal wave,No,No,No,,6.6,Moment Magnitude,9.725,124.625,,1990,2.0,8.0,1990,2.0,8.0,1.0,4.0,34500.0,,34504.0,,,,,900.0,2099.0,42.88073219,,2003-12-18,2023-09-25
1990-0025-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Ofelia (Biring) & Percy,PHL,Philippines,South-eastern Asia,Asia,North and Eastern Luzon,,,No,No,No,,150.0,Kph,,,,1990,6.0,22.0,1990,6.0,22.0,64.0,14.0,160000.0,,160014.0,,,,,,,42.88073219,,2003-07-01,2023-09-25
1990-0027-PHL,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Manukan, Bacungan, Zamboanga city (Zamboanga Del Norte province)",Brief torrential rains,,No,No,No,,3620.0,Km2,,,,1990,6.0,17.0,1990,6.0,19.0,98.0,,236.0,,236.0,,,,,43.0,100.0,42.88073219,,2006-07-19,2023-09-25
1990-0028-PHL,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,Cualasi area (Near Panay Isl.),,,No,No,No,,7.1,Moment Magnitude,11.76,121.899,,1990,6.0,14.0,1990,6.0,14.0,4.0,15.0,,,15.0,,,,,,,42.88073219,,2003-12-18,2023-09-25
1990-0040-PHL,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,"Cabanatuan, Baguio, Dagupon (Luzon Isl.)",,"Slide (land, mud, snow, rock)",Yes,Yes,No,,7.7,Moment Magnitude,15.658,121.227,,1990,7.0,16.0,1990,7.0,16.0,2412.0,3513.0,1594040.0,,1597553.0,,,55400.0,129196.0,369600.0,861926.0,42.88073219,,2004-11-08,2023-09-25
1990-0063-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Guimaras Sub province,,,No,No,No,,,,,,,1990,2.0,5.0,1990,2.0,5.0,,,195.0,,195.0,,,,,115.0,268.0,42.88073219,,2003-07-01,2023-09-25
1990-0122-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Mike (Ruping),PHL,Philippines,South-eastern Asia,Asia,"Samar, Masbate provinces, Palwan, Iloilo, Negros occidental, Cebu",,,Yes,No,Yes,,240.0,Kph,,,,1990,11.0,12.0,1990,11.0,16.0,503.0,1274.0,5048275.0,1110020.0,6159569.0,,,,,388500.0,906001.0,42.88073219,,2007-08-08,2023-09-25
1990-0241-PHL,Yes,tec-mis-mis-mis,Technological,Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,,,,,1990,12.0,31.0,1990,12.0,31.0,21.0,1500.0,,,1500.0,,,,,,,42.88073219,,2003-07-01,2023-09-25
1990-0283-PHL,Yes,tec-tra-wat-wat,Technological,Transport,Water,Water,,Ferry,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,,,,,1990,11.0,,1990,11.0,,96.0,,,,,,,,,,,42.88073219,,2003-07-01,2023-09-25
1990-0400-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Becky,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1990,8.0,28.0,1990,8.0,28.0,85.0,,,,,,,,,,,42.88073219,,2003-07-01,2023-09-25
1990-0401-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Abe,PHL,Philippines,South-eastern Asia,Asia,North,,,No,No,No,,,Kph,,,,1990,8.0,30.0,1990,8.0,30.0,85.0,,,,,,,,,,,42.88073219,,2003-07-01,2023-09-25
1990-0476-PHL,Yes,tec-tra-air-air,Technological,Transport,Air,Air,,Beech 1900c,PHL,Philippines,South-eastern Asia,Asia,Manilla,,,No,No,No,,,,,,,1990,5.0,18.0,1990,5.0,18.0,25.0,,,,,,,,,,,42.88073219,,2003-07-01,2023-09-25
1990-0616-PHL,Yes,nat-hyd-flo-coa,Natural,Hydrological,Flood,Coastal flood,,,PHL,Philippines,South-eastern Asia,Asia,Capital region Manila and Northern Luzon.,Tropical cyclone,"Slide (land, mud, snow, rock)",Yes,No,No,,,Km2,,,,1990,8.0,25.0,1990,9.0,1.0,28.0,,50000.0,,50000.0,,,,,,,42.88073219,,2005-12-01,2023-09-25
1990-0625-PHL,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,,PHL,Philippines,South-eastern Asia,Asia,Bicol,,,No,No,No,,,Vaccinated,,,,1990,9.0,,1990,9.0,,21.0,,200.0,,200.0,,,,,,,42.88073219,,2003-07-01,2023-09-25
1990-0645-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Km2,,,,1990,9.0,,1990,9.0,,50.0,,662500.0,,662500.0,,,,,,,42.88073219,,2003-07-01,2023-09-25
1990-0687-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Dot,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1990,9.0,8.0,1990,9.0,8.0,,,,,,,,,,,,42.88073219,,2003-07-01,2023-09-25
1990-9707-PHL,Yes,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,PHL,Philippines,South-eastern Asia,Asia,"Regions VI, IX, X, XI and XII",El Nino,,No,No,No,,3046.0,Km2,,,,1990,12.0,,1992,7.0,,,,254282.0,,254282.0,,,,,64000.0,149251.0,42.88073219,,2006-02-13,2023-09-25
1991-0052-PHL,Yes,tec-ind-fir-fir,Technological,Industrial accident,Fire (Industrial),Fire (Industrial),,Factory,PHL,Philippines,South-eastern Asia,Asia,Manilla,,,No,No,No,,,m3,,,,1991,3.0,14.0,1991,3.0,14.0,13.0,9.0,,,9.0,,,,,,,44.69672184,,2003-07-01,2023-09-25
1991-0079-PHL,Yes,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Poon Bato,PHL,Philippines,South-eastern Asia,Asia,Zambales province,,,No,No,No,,,,,,,1991,4.0,5.0,1991,4.0,5.0,,,,2000.0,2000.0,,,,,,,44.69672184,,2005-06-03,2023-09-25
1991-0081-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Pagbileo,,,No,No,No,,,,,,,1991,4.0,8.0,1991,4.0,8.0,12.0,53.0,,,53.0,,,,,,,44.69672184,,2003-07-01,2023-09-25
1991-0087-PHL,Yes,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Taal,PHL,Philippines,South-eastern Asia,Asia,Balangas province,,,No,No,No,,,,14.0,121.0,,1991,4.0,,1991,4.0,,,,,3800.0,3800.0,,,,,,,44.69672184,,2005-06-03,2023-09-25
1991-0132-PHL,Yes,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mount Pinatubo,PHL,Philippines,South-eastern Asia,Asia,"Zambales, Pampanga, Olongapo, Tarlac (Luzon Isl.)",,"Flood|Slide (land, mud, snow, rock)",Yes,No,No,,,,15.13,120.35,,1991,6.0,9.0,1991,6.0,22.0,640.0,195.0,1035870.0,,1036065.0,,,,,211000.0,472070.0,44.69672184,,2006-01-08,2023-09-25
1991-0174-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Brendan,PHL,Philippines,South-eastern Asia,Asia,Near Tuguegaro (Pinatubo region),,,No,No,No,,100.0,Kph,,,,1991,7.0,22.0,1991,7.0,22.0,2.0,,,10000.0,10000.0,,,,,,,44.69672184,,2003-07-01,2023-09-25
1991-0197-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,,,,,1991,7.0,12.0,1991,7.0,12.0,14.0,8.0,,,8.0,,,,,,,44.69672184,,2003-07-01,2023-09-25
1991-0325-PHL,Yes,tec-tra-wat-wat,Technological,Transport,Water,Water,,,PHL,Philippines,South-eastern Asia,Asia,"Cagayan de Oro, Languindingan",,,No,No,No,,,,,,,1991,6.0,4.0,1991,6.0,4.0,11.0,,,,,,,,,,,44.69672184,,2003-07-01,2023-09-25
1991-0379-PHL,Yes,nat-hyd-flo-coa,Natural,Hydrological,Flood,Coastal flood,,,PHL,Philippines,South-eastern Asia,Asia,Near Leyte (Samar Isl.),,,No,No,No,,,Km2,,,,1991,11.0,11.0,1991,11.0,11.0,10.0,,,,,,,,,,,44.69672184,,2003-07-01,2023-09-25
1991-0382-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Ruth (Trining),PHL,Philippines,South-eastern Asia,Asia,Luzon Isl.,,,Yes,No,Yes,,260.0,Kph,,,,1991,10.0,27.0,1991,10.0,27.0,65.0,38.0,300000.0,16000.0,316038.0,,,19900.0,44522.0,90000.0,201357.0,44.69672184,,2007-08-08,2023-09-25
1991-0383-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Thelma (Uring),PHL,Philippines,South-eastern Asia,Asia,"Bago, La Cariota, Bacalod (Negros) and Leyte",,"Flood|Slide (land, mud, snow, rock)",Yes,No,No,,,Kph,,,,1991,11.0,5.0,1991,11.0,8.0,5956.0,3050.0,598454.0,45750.0,647254.0,,,,,100000.0,223730.0,44.69672184,,2006-07-18,2023-09-25
1991-0517-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Zeke (Etang),PHL,Philippines,South-eastern Asia,Asia,"Catanduanes, Albay, Quezon Provinces (Southern Luzon Isl.)",,,No,No,No,,,Kph,,,,1991,7.0,10.0,1991,7.0,10.0,47.0,21.0,505756.0,,505777.0,,,,,85000.0,190171.0,44.69672184,,2003-07-01,2023-09-25
1991-0521-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Amy,PHL,Philippines,South-eastern Asia,Asia,"Pampanga, Tarlac provinces",,,No,No,No,,,Kph,,,,1991,7.0,18.0,1991,7.0,18.0,4.0,,,2500.0,2500.0,,,,,,,44.69672184,,2003-07-01,2023-09-25
1991-0525-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Caitlin,PHL,Philippines,South-eastern Asia,Asia,"Concepcion, Floridablanca, Manila",,,No,No,No,,,Kph,,,,1991,7.0,26.0,1991,7.0,26.0,9.0,,90296.0,,90296.0,,,,,,,44.69672184,,2003-07-01,2023-09-25
1991-0533-PHL,Yes,nat-hyd-flo-coa,Natural,Hydrological,Flood,Coastal flood,,,PHL,Philippines,South-eastern Asia,Asia,Luzon Isl.,Extra-tropical cyclone,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,1991,8.0,20.0,1991,8.0,24.0,50.0,,,,,,,,,,,44.69672184,,2006-01-08,2023-09-25
1991-0568-PHL,Yes,tec-ind-fir-fir,Technological,Industrial accident,Fire (Industrial),Fire (Industrial),,Textile factory,PHL,Philippines,South-eastern Asia,Asia,Manilla,,,No,No,No,,,m3,,,,1991,2.0,28.0,1991,2.0,28.0,20.0,,,,,,,,,,,44.69672184,,2003-07-01,2023-09-25
1991-0708-PHL,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,Tangag (Surigao del Sur),,,No,No,No,,,Km2,,,,1991,3.0,,1991,3.0,,10.0,,,823.0,823.0,,,,,1300.0,2908.0,44.69672184,,2003-07-01,2023-09-25
1992-0030-PHL,Yes,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Taal,PHL,Philippines,South-eastern Asia,Asia,Lake Taal (55 km South Manilla),,,No,No,No,,,,14.0,121.0,,1992,2.0,14.0,1992,2.0,14.0,,,1578.0,,1578.0,,,,,,,46.05050371,,2005-06-03,2023-09-25
1992-0057-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"Abra, Benguet, Mt. Province, Ilocos Norte, Ilocos Sur, Bataan, Bulacan, Pampanga, Zambales, Pangasinan, Tarlac, Cavite, La Union, National Capital region","Volcanic activity, tropical rainstorms and ash from the eruptions","Slide (land, mud, snow, rock)",Yes,No,No,7520.0,,Km2,,,,1992,7.0,,1992,8.0,,60.0,13.0,942764.0,,942777.0,,,,,74200.0,161127.0,46.05050371,,2007-10-12,2023-09-25
1992-0294-PHL,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Influenza,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Vaccinated,,,,1992,3.0,15.0,1992,3.0,15.0,70.0,,,,,,,,,,,46.05050371,,2003-07-01,2023-09-25
1992-0295-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Eli (Konsing),PHL,Philippines,South-eastern Asia,Asia,"Aurora, Zambales, Nueva Ecija, Nueva Vizcaya, Pangasinan, La Union, Benguet, Ifugao, Isabela, Tarlac provinces",,Transport accident,No,No,No,,109.0,Kph,,,,1992,7.0,11.0,1992,7.0,12.0,22.0,,5135.0,,5135.0,,,,,,,46.05050371,,2006-01-06,2023-09-25
1992-0296-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Gary,PHL,Philippines,South-eastern Asia,Asia,Regions III and NCR,,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,1992,7.0,20.0,1992,7.0,20.0,42.0,77.0,134417.0,,134494.0,,,,,,,46.05050371,,2006-01-06,2023-09-25
1992-0491-PHL,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,Gloring,PHL,Philippines,South-eastern Asia,Asia,"Regions III, IV and NCR",,,No,No,No,,,Kph,,,,1992,8.0,16.0,1992,8.0,16.0,26.0,,725956.0,7140.0,733096.0,,,,,,,46.05050371,,2003-07-01,2023-09-25
1992-0492-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Omar (Lusing),PHL,Philippines,South-eastern Asia,Asia,Luzon Isl.,,,No,No,No,,205.0,Kph,,,,1992,8.0,31.0,1992,8.0,31.0,11.0,1.0,171603.0,1965.0,173569.0,,,,,,,46.05050371,,2003-07-01,2023-09-25
1992-0493-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Region XI,,,No,No,No,,,Km2,,,,1992,12.0,,1992,12.0,,19.0,,58093.0,162.0,58255.0,,,,,,,46.05050371,,2003-07-01,2023-09-25
1992-0505-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,,,,Yes,No,No,,,Km2,,,,1992,10.0,,1992,10.0,,,,52800.0,,52800.0,,,,,,,46.05050371,,2003-07-01,2023-09-25
1993-0008-PHL,Yes,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mayon,PHL,Philippines,South-eastern Asia,Asia,"Ligao, Camalig, Guinobatan, Daraga, Legaspi (Albay province)",,,Yes,No,No,587.0,,,13.3,123.7,,1993,2.0,6.0,1993,3.0,19.0,79.0,9.0,108000.0,57000.0,165009.0,,,,,488.0,1029.0,47.40975397,,2005-06-03,2023-09-25
1993-0054-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"Metro Manilla, Region I, Region III",,,No,No,No,,,Km2,,,,1993,8.0,26.0,1993,8.0,26.0,5.0,,258080.0,,258080.0,,,,,2600.0,5484.0,47.40975397,,2003-07-01,2023-09-25
1993-0055-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Koryn (Goring),PHL,Philippines,South-eastern Asia,Asia,"Cordillera autonomous region (including Bagio city), Regions I-IV (including Metro Manilla)",,,No,No,No,,180.0,Kph,,,,1993,6.0,26.0,1993,6.0,26.0,2.0,,29413.0,14322.0,43735.0,,,,,442.0,932.0,47.40975397,,2003-07-01,2023-09-25
1993-0077-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Flo (Kadiang),PHL,Philippines,South-eastern Asia,Asia,"Pampanga, Nueva Viscaya, Tarlac, Cagayan, Cavite, Bataan, Bulacan, Pangasinan, Nueva Ecija, Metro Manilla provinces",,,Yes,No,No,1744.0,105.0,Kph,,,,1993,10.0,4.0,1993,10.0,4.0,124.0,35.0,1941531.0,,1941566.0,,,,,188000.0,396543.0,47.40975397,,2003-07-01,2023-09-25
1993-0087-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Lola (Monang) and Manny (Naning),PHL,Philippines,South-eastern Asia,Asia,"Catanduanes, Camarines Sur, Camarines Norte, Albay, Marinduque, Mindoro Oriental, Quezon, Laguna, Batangas, Rizal provinces (Bicol peninsula, Luzon) Visayas, Masbate, Sorgoson, Occidental Mindoro, Romblon",,,Yes,No,No,615.0,210.0,Kph,,,,1993,12.0,6.0,1993,12.0,6.0,311.0,524.0,994478.0,164800.0,1159802.0,,,,,50000.0,105464.0,47.40975397,,2007-08-17,2023-09-25
1993-0088-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kyle,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1993,11.0,20.0,1993,11.0,23.0,1.0,,,,,,,,,2000.0,4219.0,47.40975397,,2007-05-05,2023-09-25
1993-0113-PHL,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Agusan, Surigao, Davao del Norte provinces (Mindanao Island)",Monsoonal rain,,No,No,No,,23140.0,Km2,,,Agusan River,1993,2.0,1.0,1993,2.0,5.0,23.0,,90000.0,,90000.0,,,,,37000.0,78043.0,47.40975397,,2005-11-17,2023-09-25
1993-0221-PHL,Yes,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,Abuyog town (Leyte province),Heavy rain,,No,No,No,,360.0,Km2,,,,1993,11.0,29.0,1993,12.0,1.0,25.0,4.0,,,4.0,,,,,,,47.40975397,,2005-11-18,2023-09-25
1993-0228-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Nell (Puring),PHL,Philippines,South-eastern Asia,Asia,"Capiz, iloilo, Negros Oriental, Bohol, Cebu, Agusan del Norte, Cagayan de Oro, Caniguin, Southern Leyte, Surigao del Norte, Davao del Norte, Misamis Oriental",,,No,No,No,142.0,120.0,Kph,,,,1993,12.0,26.0,1993,12.0,26.0,52.0,7.0,366217.0,,366224.0,,,,,17000.0,35858.0,47.40975397,,2003-07-01,2023-09-25
1993-0292-PHL,Yes,tec-mis-col-col,Technological,Miscellaneous accident,Collapse (Miscellaneous),Collapse (Miscellaneous),,Building,PHL,Philippines,South-eastern Asia,Asia,Manilla,,,No,No,No,,,,,,,1993,11.0,30.0,1993,11.0,30.0,30.0,,,,,,,,,,,47.40975397,,2003-07-01,2023-09-25
1993-0293-PHL,Yes,tec-tra-wat-wat,Technological,Transport,Water,Water,,,PHL,Philippines,South-eastern Asia,Asia,Bocaue (Bulacan province),,,No,No,No,,,,,,,1993,7.0,2.0,1993,7.0,2.0,315.0,,,,,,,,,,,47.40975397,,2003-07-01,2023-09-25
1993-0294-PHL,Yes,tec-tra-air-air,Technological,Transport,Air,Air,,Antonov,PHL,Philippines,South-eastern Asia,Asia,Camarines Sur,,,No,No,No,,,,,,,1993,12.0,15.0,1993,12.0,15.0,27.0,,,,,,,,,,,47.40975397,,2003-07-01,2023-09-25
1993-0295-PHL,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,PHL,Philippines,South-eastern Asia,Asia,Kimatu,,,No,No,No,,,,,,,1993,9.0,7.0,1993,9.0,7.0,21.0,,,,,,,,,,,47.40975397,,2003-07-01,2023-09-25
1993-0298-PHL,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,PHL,Philippines,South-eastern Asia,Asia,Leyte,,,No,No,No,,,Kph,,,,1993,2.0,,1993,2.0,,28.0,,,70000.0,70000.0,,,,,40000.0,84371.0,47.40975397,,2003-07-01,2023-09-25
